        3	2024-07-19 13:48:40	1	1	1	0
        8	2024-07-19 17:09:47	1	1	1	0
       21	2024-07-19 17:09:52	1	1	1	0
        5	2024-07-19 17:22:04	1	1	1	0
        9	2024-07-19 18:06:14	1	1	1	0
        2	2024-07-19 18:11:09	1	1	1	0
       14	2024-07-19 18:11:32	1	1	1	0
        1	2024-07-19 18:16:11	1	1	1	0
        6	2024-07-19 18:16:16	1	1	1	0
       12	2024-07-19 18:28:24	1	1	1	0
        7	2024-07-19 18:30:49	1	1	1	0
       24	2024-07-19 18:30:52	1	1	1	0
        4	2024-07-19 18:35:35	1	1	1	0
       13	2024-07-22 07:52:30	1	1	1	0
       25	2024-07-22 08:10:29	1	0	1	0
       16	2024-07-22 08:33:38	1	0	1	0
       14	2024-07-22 08:34:48	1	0	1	0
        6	2024-07-22 09:03:12	1	0	1	0
        4	2024-07-22 09:09:23	1	0	1	0
       15	2024-07-22 09:09:27	1	0	1	0
       12	2024-07-22 09:18:34	1	0	1	0
        1	2024-07-22 09:33:00	1	0	1	0
       11	2024-07-22 09:34:17	1	0	1	0
       24	2024-07-22 09:40:08	1	0	1	0
       10	2024-07-22 10:14:13	1	0	1	0
        3	2024-07-22 10:23:43	1	0	1	0
       21	2024-07-22 10:23:50	1	0	16	0
       21	2024-07-22 10:23:52	1	0	16	0
       22	2024-07-22 11:02:34	1	0	1	0
       13	2024-07-22 17:01:33	1	1	1	0
       15	2024-07-22 17:01:38	1	1	1	0
       25	2024-07-22 17:05:07	1	1	1	0
       14	2024-07-22 18:06:01	1	1	1	0
       21	2024-07-22 18:14:05	1	1	16	0
       21	2024-07-22 18:14:07	1	1	16	0
       22	2024-07-22 18:14:11	1	1	1	0
        1	2024-07-22 18:36:12	1	1	1	0
        4	2024-07-22 18:46:38	1	1	1	0
       16	2024-07-22 19:00:12	1	1	1	0
        6	2024-07-22 19:00:18	1	1	1	0
        3	2024-07-22 19:00:28	1	1	1	0
       24	2024-07-22 19:07:26	1	1	1	0
        2	2024-07-23 07:53:15	1	1	1	0
       13	2024-07-23 07:54:25	1	1	1	0
       16	2024-07-23 08:14:10	1	0	1	0
       14	2024-07-23 08:34:31	1	0	1	0
        6	2024-07-23 08:57:38	1	0	1	0
       25	2024-07-23 08:58:44	1	0	1	0
       24	2024-07-23 09:05:12	1	0	1	0
       15	2024-07-23 09:14:16	1	0	1	0
       12	2024-07-23 09:20:56	1	0	1	0
        3	2024-07-23 09:31:02	1	0	1	0
        1	2024-07-23 09:35:01	1	0	1	0
        8	2024-07-23 09:35:12	1	0	1	0
       22	2024-07-23 09:35:16	1	0	1	0
       18	2024-07-23 09:45:52	1	0	1	0
        4	2024-07-23 09:46:46	1	0	1	0
       21	2024-07-23 09:51:50	1	0	16	0
       21	2024-07-23 09:51:52	1	0	16	0
        9	2024-07-23 09:51:56	1	0	1	0
       10	2024-07-23 10:02:48	1	0	1	0
       23	2024-07-23 10:11:13	1	0	1	0
       19	2024-07-23 10:14:38	1	0	1	0
       13	2024-07-23 17:19:19	1	0	1	0
       25	2024-07-23 17:33:13	1	1	1	0
       24	2024-07-23 18:05:36	1	1	1	0
       21	2024-07-23 18:11:51	1	1	16	0
       21	2024-07-23 18:11:53	1	1	16	0
       14	2024-07-23 18:17:24	1	1	1	0
        1	2024-07-23 18:45:02	1	1	1	0
        3	2024-07-23 18:47:03	1	1	1	0
        6	2024-07-23 18:47:06	1	1	1	0
       12	2024-07-23 18:57:48	1	1	1	0
       19	2024-07-23 19:05:40	1	1	1	0
       18	2024-07-23 19:19:06	1	1	1	0
       23	2024-07-23 19:19:29	1	1	1	0
        9	2024-07-23 19:43:30	1	1	1	0
       16	2024-07-23 20:05:48	1	1	1	0
        4	2024-07-24 07:40:55	1	0	1	0
       13	2024-07-24 07:56:35	1	0	1	0
       14	2024-07-24 08:25:12	1	0	1	0
       16	2024-07-24 08:30:27	1	0	1	0
        2	2024-07-24 09:00:49	1	0	1	0
        3	2024-07-24 09:06:14	1	0	1	0
       11	2024-07-24 09:06:19	1	0	1	0
        6	2024-07-24 09:09:36	1	0	1	0
       25	2024-07-24 09:13:37	1	0	1	0
       12	2024-07-24 09:16:27	1	0	1	0
       12	2024-07-24 09:16:29	1	0	1	0
       24	2024-07-24 09:27:08	1	0	1	0
       15	2024-07-24 09:29:03	1	0	1	0
        9	2024-07-24 09:42:18	1	0	16	0
       10	2024-07-24 09:51:57	1	0	1	0
        1	2024-07-24 09:56:54	1	0	1	0
       22	2024-07-24 10:49:16	1	0	1	0
        9	2024-07-24 16:13:53	1	0	1	0
       10	2024-07-24 16:38:23	1	0	1	0
       25	2024-07-24 16:55:13	1	1	1	0
       13	2024-07-24 17:00:56	1	1	1	0
       14	2024-07-24 18:04:00	1	1	1	0
        4	2024-07-24 18:13:12	1	1	16	0
        1	2024-07-24 18:30:19	1	1	1	0
        6	2024-07-24 18:34:56	1	1	1	0
        3	2024-07-24 18:35:00	1	1	1	0
        2	2024-07-24 18:35:10	1	1	1	0
       16	2024-07-24 18:35:20	1	1	1	0
       11	2024-07-24 18:36:51	1	1	1	0
        4	2024-07-25 06:35:29	1	0	1	0
       13	2024-07-25 07:56:34	1	0	1	0
       16	2024-07-25 08:19:01	1	0	1	0
       14	2024-07-25 08:29:53	1	0	1	0
        2	2024-07-25 08:55:57	1	0	16	0
       12	2024-07-25 09:02:03	1	0	1	0
        6	2024-07-25 09:09:54	1	0	1	0
       15	2024-07-25 09:14:23	1	0	1	0
        3	2024-07-25 09:28:04	1	0	1	0
        1	2024-07-25 09:30:28	1	0	1	0
       11	2024-07-25 09:38:31	1	0	1	0
        9	2024-07-25 09:56:19	1	0	1	0
       22	2024-07-25 10:47:24	1	0	1	0
       21	2024-07-25 12:00:38	1	0	16	0
       21	2024-07-25 12:00:40	1	0	16	0
       10	2024-07-25 12:14:54	1	0	1	0
       18	2024-07-25 14:25:55	1	0	1	0
       13	2024-07-25 17:05:51	1	0	1	0
       15	2024-07-25 17:27:23	1	0	1	0
       15	2024-07-25 17:27:34	1	1	1	0
       14	2024-07-25 18:07:18	1	1	1	0
        6	2024-07-25 18:12:11	1	1	1	0
       12	2024-07-25 18:19:16	1	1	1	0
        2	2024-07-25 18:44:51	1	1	16	0
        2	2024-07-25 18:44:55	1	1	16	0
        2	2024-07-25 18:44:57	1	1	16	0
        1	2024-07-25 18:45:57	1	1	1	0
        4	2024-07-25 19:05:31	1	1	16	0
        4	2024-07-25 19:05:33	1	1	16	0
       18	2024-07-25 19:07:03	1	1	1	0
        9	2024-07-25 19:26:28	1	1	1	0
       11	2024-07-25 19:27:25	1	1	1	0
       16	2024-07-25 21:34:18	1	1	1	0
        3	2024-07-25 21:34:25	1	1	1	0
       13	2024-07-26 07:49:20	1	1	1	0
       14	2024-07-26 08:15:26	1	1	1	0
        4	2024-07-26 08:17:10	1	0	1	0
       16	2024-07-26 08:24:27	1	0	1	0
        6	2024-07-26 08:59:19	1	0	1	0
       15	2024-07-26 09:14:33	1	0	1	0
        2	2024-07-26 09:21:55	1	0	1	0
       12	2024-07-26 09:24:33	1	0	1	0
        3	2024-07-26 10:03:41	1	0	1	0
       10	2024-07-26 10:21:31	1	0	1	0
       13	2024-07-26 17:07:20	1	0	1	0
       10	2024-07-26 17:20:32	1	0	1	0
       14	2024-07-26 17:55:33	1	0	1	0
       19	2024-07-26 18:36:40	1	0	1	0
        4	2024-07-26 18:54:09	1	1	1	0
       12	2024-07-26 18:54:16	1	1	1	0
        6	2024-07-26 18:54:37	1	1	1	0
        3	2024-07-26 18:55:14	1	1	1	0
        2	2024-07-26 18:55:18	1	1	1	0
       16	2024-07-26 18:55:25	1	1	1	0
        4	2024-07-29 06:46:00	1	0	1	0
       17	2024-07-29 07:07:42	1	0	1	0
       13	2024-07-29 07:59:44	1	0	1	0
       16	2024-07-29 08:10:38	1	0	1	0
       14	2024-07-29 08:28:49	1	0	1	0
        6	2024-07-29 09:01:14	1	0	1	0
       11	2024-07-29 09:12:03	1	0	1	0
        2	2024-07-29 09:12:15	1	0	1	0
       24	2024-07-29 09:14:59	1	0	1	0
       12	2024-07-29 09:17:34	1	0	1	0
       12	2024-07-29 09:17:37	1	0	1	0
       25	2024-07-29 09:19:45	1	0	1	0
        1	2024-07-29 09:22:55	1	0	1	0
        7	2024-07-29 09:31:16	1	0	1	0
        5	2024-07-29 09:31:19	1	0	1	0
        3	2024-07-29 09:53:56	1	0	1	0
       10	2024-07-29 10:02:29	1	0	1	0
       21	2024-07-29 10:16:20	1	0	16	0
       21	2024-07-29 10:16:22	1	0	16	0
       23	2024-07-29 10:16:25	1	0	1	0
